District,Ward,House_type,Legal,Floors,Bedrooms,Area,Price_per_m2,Total_Price_Billion
10,70,0,0,5.0,5.0,43.0,74.42,3.20006
12,156,1,0,5.0,8.0,50.0,152.0,7.6
8,35,0,0,4.0,4.0,66.0,69.7,4.6002
0,22,2,0,5.0,4.0,50.0,170.0,8.5
1,72,0,0,5.0,3.0,33.0,87.88,2.90004
9,62,0,0,5.0,3.0,35.0,128.57,4.49995
12,129,0,0,6.0,4.0,40.0,133.75,5.35
10,92,1,0,5.0,3.0,21.0,261.9,5.499899999999999
9,62,0,0,5.0,6.0,50.0,136.0,6.8
2,24,0,0,5.0,6.0,62.0,69.35,4.2997
2,78,0,0,5.0,6.0,60.0,70.83,4.2498000000000005
3,116,0,0,5.0,3.0,36.0,73.61,2.64996
8,21,1,0,4.0,3.0,30.0,500.0,15.0
9,153,0,0,5.0,3.0,30.0,90.0,2.7
3,67,1,0,5.0,3.0,48.0,72.92,3.5001599999999997
3,116,0,0,5.0,2.0,32.0,65.63,2.10016
4,7,0,0,4.0,4.0,120.0,79.17,9.500399999999999
8,73,0,0,5.0,6.0,55.0,97.27,5.349849999999999
9,161,0,0,5.0,3.0,40.0,205.0,8.2
3,48,0,0,5.0,3.0,42.0,68.1,2.8602
4,28,1,0,5.0,4.0,50.0,130.0,6.5
12,129,0,0,6.0,4.0,30.0,150.0,4.5
4,127,1,0,2.0,2.0,75.0,100.0,7.5
0,107,0,0,5.0,4.0,35.0,111.43,3.9000500000000002
1,25,0,0,5.0,4.0,35.0,100.0,3.5
0,107,0,0,4.0,4.0,58.0,100.0,5.8
12,74,0,0,4.0,4.0,32.0,93.75,3.0
1,82,0,0,5.0,6.0,36.0,75.0,2.7
10,36,1,0,3.0,3.0,33.0,96.97,3.20001
0,22,2,0,4.0,8.0,55.0,136.36,7.499800000000001
8,131,0,0,4.0,3.0,16.0,115.63,1.85008
0,0,0,0,3.0,3.0,52.0,67.31,3.50012
2,24,0,0,4.0,4.0,35.0,75.71,2.64985
2,24,0,0,4.0,4.0,38.0,55.26,2.09988
12,156,0,0,4.0,4.0,66.0,103.03,6.799980000000001
1,72,1,0,2.0,2.0,180.0,161.11,28.999800000000004
10,34,0,0,5.0,10.0,72.0,83.33,5.99976
4,28,0,0,5.0,3.0,34.0,81.76,2.77984
10,18,1,0,5.0,4.0,22.0,250.0,5.5
2,77,0,0,3.0,3.0,38.0,75.0,2.85
12,74,0,0,5.0,3.0,30.0,103.33,3.0999
3,4,0,0,4.0,3.0,36.0,75.0,2.7
4,45,0,0,4.0,4.0,38.0,86.84,3.29992
6,39,0,2,5.0,4.0,35.0,91.43,3.20005
4,45,0,0,5.0,4.0,32.0,82.81,2.6499200000000003
4,43,0,0,5.0,4.0,36.0,62.5,2.25
6,75,1,0,7.0,5.0,65.0,166.15,10.79975
10,51,1,0,5.0,3.0,52.0,461.54,24.00008
0,58,0,0,5.0,4.0,38.0,163.16,6.20008
1,25,0,0,5.0,4.0,49.0,70.41,3.45009
10,36,0,0,4.0,4.0,37.0,62.16,2.29992
3,90,0,0,5.0,4.0,40.0,87.5,3.5
3,64,0,0,5.0,3.0,30.0,68.33,2.0499
8,19,0,0,5.0,4.0,37.0,100.0,3.7
6,99,0,3,5.0,3.0,38.0,84.21,3.1999799999999996
0,55,0,0,5.0,6.0,40.0,101.25,4.05
8,13,0,0,5.0,5.0,40.0,172.5,6.9
1,82,0,0,5.0,2.0,26.0,111.54,2.90004
1,72,1,0,5.0,3.0,40.0,111.25,4.45
10,70,1,0,5.0,2.0,73.0,110.96,8.10008
2,78,3,0,4.0,6.0,95.0,873.684,82.99998
10,51,0,0,5.0,3.0,34.0,116.18,3.9501200000000005
5,114,1,0,3.0,3.0,92.0,120.65,11.099800000000002
3,52,0,0,5.0,3.0,32.0,65.63,2.10016
9,62,0,0,4.0,3.0,18.0,100.0,1.8
9,60,0,0,5.0,5.0,40.0,187.5,7.5
1,111,0,0,4.0,3.0,33.0,60.61,2.00013
2,73,1,0,4.0,5.0,95.0,92.63,8.799850000000001
4,127,0,0,4.0,4.0,50.0,60.0,3.0
0,55,0,0,5.0,6.0,32.0,104.69,3.3500799999999997
3,124,0,0,5.0,3.0,23.0,65.22,1.50006
0,107,0,0,4.0,4.0,47.0,87.23,4.099810000000001
4,28,0,0,5.0,3.0,36.0,109.72,3.94992
2,93,0,0,3.0,3.0,47.0,44.68,2.09996
3,64,0,0,4.0,3.0,72.0,33.33,2.3997599999999997
10,18,0,0,5.0,4.0,42.0,85.71,3.59982
0,107,0,0,4.0,4.0,47.0,87.23,4.099810000000001
9,108,0,2,4.0,4.0,35.0,105.71,3.69985
2,3,1,0,4.0,4.0,42.0,83.33,3.49986
4,89,0,0,5.0,3.0,20.0,76.5,1.53
6,75,0,0,5.0,4.0,35.0,91.43,3.20005
10,51,0,0,5.0,3.0,30.0,95.0,2.85
5,157,1,1,5.0,3.0,35.0,91.428,3.19998
8,128,1,2,3.0,4.0,50.0,118.0,5.9
10,18,0,1,3.0,2.0,36.0,69.44,2.4998400000000003
10,70,0,0,5.0,4.0,40.0,80.0,3.2
2,49,3,0,5.0,5.0,82.0,102.44,8.400079999999999
12,65,0,0,4.0,3.0,36.0,88.888,3.199968
10,70,0,0,5.0,4.0,40.0,80.0,3.2
10,79,1,0,4.0,4.0,25.0,184.0,4.6
6,39,0,0,5.0,4.0,46.0,86.96,4.00016
6,99,0,0,5.0,4.0,35.0,91.43,3.20005
9,26,0,0,5.0,6.0,35.0,91.43,3.20005
10,70,0,0,2.0,2.0,20.0,82.5,1.65
6,99,3,0,7.0,7.0,58.0,175.86,10.19988
10,70,0,0,4.0,4.0,36.0,88.89,3.20004
0,107,0,0,4.0,3.0,34.0,73.53,2.50002
3,124,0,0,4.0,4.0,47.0,73.4,3.4498
4,127,1,0,4.0,3.0,38.0,65.79,2.5000200000000006
6,27,0,0,4.0,3.0,30.0,76.67,2.3001
12,129,0,0,5.0,3.0,30.0,121.67,3.6501
1,82,0,0,3.0,2.0,40.0,73.75,2.95
4,89,0,0,5.0,4.0,33.0,103.03,3.3999900000000003
0,107,0,0,5.0,4.0,38.0,100.0,3.8
8,35,1,0,4.0,4.0,40.0,142.5,5.7
2,109,1,0,4.0,5.0,95.0,93.56,8.888200000000001
8,21,0,0,5.0,5.0,39.0,182.64,7.122959999999999
0,22,1,0,5.0,4.0,40.0,332.5,13.3
6,99,1,0,4.0,4.0,50.0,140.0,7.0
6,75,0,0,5.0,4.0,57.0,70.18,4.00026
4,43,3,0,5.0,6.0,84.0,95.24,8.00016
0,57,0,0,5.0,3.0,35.0,71.43,2.5000500000000003
1,85,0,0,5.0,3.0,30.0,155.0,4.65
12,101,0,0,3.0,3.0,91.0,76.92,6.99972
11,41,0,0,3.0,3.0,46.0,54.35,2.5000999999999998
12,74,0,0,4.0,4.0,64.0,78.13,5.000319999999999
0,107,0,0,5.0,4.0,46.0,126.09,5.800140000000001
3,47,0,1,4.0,3.0,30.0,61.67,1.8501
2,50,0,0,4.0,4.0,37.0,54.05,1.99985
10,18,1,0,5.0,4.0,22.0,125.0,2.75
12,101,0,0,5.0,4.0,54.0,86.11,4.64994
2,73,1,0,5.0,4.0,48.0,135.416,6.499968
0,58,1,0,5.0,5.0,40.0,85.0,3.4
4,5,0,0,5.0,3.0,70.0,60.0,4.2
0,0,0,0,5.0,3.0,45.0,135.56,6.1002
8,35,1,0,5.0,6.0,60.0,125.0,7.5
10,92,0,0,4.0,4.0,65.0,72.31,4.700150000000001
3,4,1,0,5.0,3.0,130.0,145.38,18.899399999999996
1,106,0,0,3.0,2.0,18.0,86.11,1.54998
0,22,1,0,5.0,4.0,40.0,91.25,3.65
10,18,1,0,5.0,3.0,33.0,86.36,2.84988
11,100,0,0,3.0,2.0,100.0,36.0,3.6
8,96,0,0,2.0,2.0,24.0,68.75,1.65
6,99,0,0,5.0,3.0,31.0,83.87,2.5999700000000003
0,68,1,0,5.0,4.0,60.0,66.67,4.0002
0,104,0,0,5.0,4.0,55.0,209.09,11.49995
12,101,0,0,3.0,3.0,52.0,101.92,5.2998400000000006
9,17,0,0,4.0,4.0,48.0,93.75,4.5
1,16,0,0,5.0,7.0,52.0,92.31,4.80012
8,96,0,0,6.0,4.0,40.0,110.0,4.4
10,69,1,0,6.0,6.0,60.0,166.67,10.0002
3,4,1,0,5.0,3.0,32.0,87.5,2.8
6,39,0,0,4.0,4.0,42.0,96.43,4.05006
8,59,1,0,6.0,10.0,74.0,94.59,6.9996599999999995
2,50,0,0,4.0,4.0,35.0,74.29,2.60015
8,136,0,0,4.0,2.0,28.0,68.57,1.9199599999999999
6,99,0,0,5.0,3.0,45.0,88.89,4.00005
3,124,1,0,5.0,6.0,72.0,152.78,11.00016
3,52,0,0,5.0,4.0,36.0,72.22,2.59992
1,1,0,0,5.0,3.0,40.0,66.25,2.65
0,57,0,0,4.0,4.0,55.0,145.45,7.999749999999999
4,44,0,0,2.0,3.0,63.0,40.48,2.5502399999999996
1,72,0,0,5.0,2.0,40.0,87.5,3.5
8,96,1,0,5.0,3.0,36.0,341.67,12.300120000000001
10,69,3,0,5.0,4.0,53.0,179.25,9.50025
12,125,0,0,6.0,4.0,47.0,154.26,7.25022
10,122,1,0,5.0,5.0,46.0,102.17,4.69982
2,3,1,0,4.0,4.0,42.0,83.33,3.49986
0,68,0,0,5.0,4.0,45.0,91.11,4.09995
8,59,0,0,3.0,3.0,55.0,94.55,5.20025
12,74,0,0,4.0,4.0,64.0,77.34,4.94976
1,25,0,0,5.0,4.0,35.0,98.57,3.44995
2,83,1,0,4.0,3.0,53.0,81.13,4.2998899999999995
8,21,1,0,2.0,2.0,55.0,116.36,6.3998
13,192,3,1,4.0,3.0,72.0,47.92,3.4502400000000004
10,122,0,0,3.0,3.0,45.0,71.11,3.19995
4,89,0,0,4.0,4.0,46.0,85.87,3.9500200000000003
3,123,0,0,5.0,3.0,30.0,100.0,3.0
1,25,0,0,3.0,3.0,50.0,72.0,3.6
5,110,0,0,3.0,2.0,27.0,72.22,1.94994
9,26,0,0,5.0,3.0,45.0,95.56,4.3002
0,107,0,0,5.0,5.0,112.0,140.63,15.75056
12,125,0,0,3.0,4.0,79.0,72.15,5.6998500000000005
3,123,0,0,4.0,3.0,33.0,75.76,2.5000800000000005
2,95,1,0,1.0,2.0,58.0,18.79,1.08982
7,146,0,0,4.0,4.0,43.0,54.65,2.3499499999999998
3,9,0,0,5.0,5.0,33.0,69.7,2.3001
1,111,0,0,5.0,5.0,45.0,85.56,3.8502
10,92,0,0,5.0,3.0,32.0,118.75,3.8
0,0,1,0,5.0,5.0,80.0,172.5,13.8
21,237,1,0,2.0,2.0,164.0,35.35,5.7974000000000006
6,8,0,0,5.0,4.0,32.0,68.75,2.2
0,58,0,0,4.0,6.0,50.0,86.0,4.3
10,36,0,0,5.0,6.0,100.0,78.0,7.8
3,4,0,0,5.0,3.0,42.0,66.67,2.80014
1,87,0,0,5.0,4.0,48.0,77.08,3.69984
10,18,0,0,5.0,4.0,36.0,97.22,3.49992
3,47,0,0,5.0,3.0,35.0,72.86,2.5501
2,24,0,0,4.0,6.0,105.0,61.9,6.4995
12,74,0,0,5.0,6.0,55.0,81.82,4.5001
0,55,0,0,5.0,3.0,40.0,101.25,4.05
6,32,0,0,7.0,2.0,108.0,134.26,14.500079999999999
10,69,0,0,3.0,2.0,48.0,70.83,3.39984
10,70,0,0,1.0,2.0,35.0,28.57,0.99995
1,76,0,0,5.0,3.0,34.0,82.06,2.79004
9,26,0,0,1.0,1.0,40.0,112.5,4.5
4,89,1,0,5.0,5.0,35.0,97.14,3.3999
2,73,0,0,5.0,4.0,30.0,111.67,3.3501
9,80,0,0,2.0,2.0,40.0,62.5,2.5
1,1,0,0,4.0,2.0,20.0,102.5,2.05
1,85,0,0,4.0,3.0,50.0,106.0,5.3
3,116,0,0,3.0,4.0,58.0,41.38,2.40004
1,111,0,1,4.0,4.0,40.0,78.75,3.15
10,18,0,0,4.0,4.0,35.0,87.14,3.0499
3,9,1,0,2.0,2.0,55.0,94.55,5.20025
6,32,0,0,5.0,3.0,33.0,93.94,3.1000199999999998
9,15,0,0,5.0,4.0,40.0,105.0,4.2
0,68,0,0,5.0,6.0,47.0,112.77,5.30019
1,72,0,0,5.0,5.0,52.0,86.54,4.50008
4,89,1,0,4.0,4.0,45.0,97.78,4.4001
12,145,1,0,5.0,4.0,115.0,84.35,9.70025
1,82,0,0,3.0,2.0,32.0,73.44,2.3500799999999997
6,99,0,0,5.0,4.0,32.0,100.0,3.2
9,108,1,0,1.0,1.0,62.0,330.65,20.5003
4,7,0,0,5.0,3.0,38.0,103.95,3.9501
0,0,0,0,5.0,6.0,37.0,108.11,4.00007
4,45,1,0,4.0,7.0,160.0,67.5,10.8
1,72,0,0,5.0,3.0,30.0,120.0,3.6
10,70,1,0,5.0,4.0,36.0,97.22,3.49992
8,120,0,0,5.0,3.0,30.0,108.33,3.2499000000000002
4,7,0,0,5.0,4.0,87.0,74.71,6.49977
21,238,1,0,1.0,2.0,148.0,26.82,3.96936
9,17,0,0,5.0,6.0,33.0,93.94,3.1000199999999998
4,5,1,0,5.0,4.0,59.0,106.78,6.300020000000001
9,134,1,0,9.0,9.0,110.0,600.0,66.0
3,23,0,0,5.0,4.0,35.0,100.0,3.5
0,104,1,0,5.0,4.0,46.0,121.74,5.60004
3,67,1,0,4.0,4.0,120.0,108.33,12.999600000000001
3,90,0,0,5.0,4.0,30.0,100.0,3.0
11,53,0,0,5.0,3.0,32.0,100.0,3.2
6,33,0,0,5.0,3.0,34.0,135.29,4.59986
1,1,1,0,5.0,3.0,48.0,154.17,7.40016
10,18,0,0,5.0,4.0,59.0,47.46,2.80014
12,129,0,0,4.0,4.0,33.0,95.45,3.14985
6,33,0,0,3.0,3.0,38.0,93.16,3.54008
6,75,0,0,5.0,3.0,33.0,124.24,4.09992
1,76,1,0,4.0,4.0,38.0,152.63,5.799939999999999
10,92,1,0,4.0,4.0,73.0,79.45,5.79985
6,8,0,0,4.0,3.0,33.0,66.67,2.20011
0,107,0,0,5.0,4.0,35.0,111.43,3.9000500000000002
9,62,0,0,4.0,2.0,26.0,130.77,3.4000200000000005
10,70,0,0,5.0,3.0,32.0,93.75,3.0
1,1,0,0,3.0,2.0,22.0,70.45,1.5499
3,23,0,0,4.0,3.0,31.0,80.65,2.50015
8,59,0,0,4.0,3.0,30.0,95.0,2.85
10,79,0,0,5.0,6.0,37.0,97.3,3.6001
0,57,0,0,4.0,3.0,56.0,160.71,8.99976
1,111,0,0,5.0,3.0,35.0,88.57,3.0999499999999998
6,75,2,0,4.0,4.0,288.0,109.38,31.50144
8,37,0,0,5.0,4.0,33.0,118.18,3.89994
3,90,1,0,4.0,2.0,30.0,89.33,2.6799
6,152,0,0,5.0,4.0,47.0,91.49,4.30003
8,66,0,0,4.0,3.0,43.0,68.6,2.9497999999999998
1,1,0,0,3.0,3.0,68.0,50.0,3.4
8,13,0,0,5.0,3.0,31.0,158.06,4.899859999999999
3,4,0,0,5.0,4.0,37.0,93.24,3.44988
0,0,0,0,5.0,4.0,34.0,191.18,6.50012
2,3,1,0,4.0,4.0,45.0,77.78,3.5000999999999998
1,111,0,0,4.0,4.0,40.0,80.0,3.2
10,36,0,0,3.0,4.0,32.0,121.88,3.90016
11,42,1,0,6.0,10.0,70.0,178.57,12.4999
0,107,0,0,5.0,6.0,42.0,95.0,3.99
6,99,1,0,5.0,5.0,64.0,81.25,5.2
12,156,0,0,4.0,4.0,50.0,128.0,6.4
8,21,0,0,5.0,3.0,35.0,104.29,3.65015
8,21,0,0,5.0,4.0,60.0,141.67,8.5002
4,7,0,0,5.0,3.0,38.0,105.26,3.99988
0,107,0,0,5.0,6.0,38.0,97.37,3.7000600000000006
3,90,0,0,4.0,4.0,45.0,55.56,2.5002000000000004
12,65,0,0,5.0,3.0,32.0,96.88,3.10016
1,111,0,0,5.0,4.0,54.0,81.48,4.39992
3,38,0,0,1.0,1.0,48.0,52.08,2.4998400000000003
6,39,0,0,4.0,2.0,31.0,83.87,2.5999700000000003
1,72,0,0,4.0,2.0,33.0,87.88,2.90004
9,60,0,0,4.0,4.0,70.0,207.14,14.499799999999999
6,39,0,0,4.0,2.0,31.0,83.87,2.5999700000000003
9,26,0,0,5.0,6.0,37.0,90.54,3.34998
3,52,0,0,4.0,4.0,35.0,84.29,2.9501500000000003
12,74,1,0,1.0,2.0,68.0,68.38,4.64984
0,0,1,0,6.0,4.0,36.0,191.67,6.90012
8,128,1,0,7.0,9.0,54.0,81.48,4.39992
7,12,0,0,5.0,3.0,33.0,68.18,2.24994
10,70,0,0,4.0,4.0,58.0,56.9,3.3002
0,58,0,0,5.0,4.0,35.0,94.29,3.30015
10,36,0,0,4.0,4.0,39.0,58.97,2.29983
10,122,0,0,4.0,4.0,35.0,81.43,2.85005
8,19,0,0,5.0,4.0,42.0,92.86,3.90012
3,47,0,0,5.0,4.0,50.0,60.0,3.0
8,21,0,0,3.0,2.0,25.0,96.0,2.4
0,107,0,0,5.0,6.0,79.0,82.28,6.50012
9,26,0,0,5.0,5.0,57.0,152.63,8.69991
0,107,0,0,5.0,6.0,79.0,82.28,6.50012
9,31,0,0,10.0,10.0,70.0,312.86,21.9002
12,129,1,0,5.0,10.0,40.0,155.0,6.2
0,107,0,0,4.0,4.0,30.0,93.33,2.7999
10,70,0,0,5.0,3.0,35.0,91.43,3.20005
3,23,0,0,5.0,6.0,40.0,85.0,3.4
1,1,0,0,5.0,6.0,50.0,60.0,3.0
10,36,0,0,4.0,3.0,36.0,90.28,3.25008
8,40,0,0,5.0,3.0,32.0,103.13,3.30016
11,53,0,0,5.0,4.0,32.0,123.44,3.95008
3,38,0,0,5.0,4.0,35.0,77.14,2.6999
9,108,0,0,2.0,2.0,36.0,83.31,2.99916
0,58,0,0,5.0,4.0,40.0,162.5,6.5
10,36,0,2,4.0,4.0,37.0,62.16,2.29992
8,13,0,0,6.0,4.0,32.0,110.94,3.55008
10,122,0,0,4.0,4.0,38.0,57.89,2.1998200000000003
10,36,0,0,4.0,4.0,37.0,62.16,2.29992
6,39,0,0,1.0,2.0,48.0,52.08,2.4998400000000003
8,73,0,0,3.0,4.0,72.0,69.44,4.999680000000001
3,47,0,0,4.0,4.0,33.0,72.73,2.40009
10,70,0,0,5.0,4.0,35.0,80.0,2.8
4,127,0,0,5.0,3.0,35.0,70.0,2.45
1,1,0,0,5.0,6.0,50.0,60.0,3.0
3,90,0,0,5.0,4.0,35.0,80.0,2.8
3,67,0,0,5.0,3.0,36.0,77.78,2.80008
3,116,0,0,5.0,3.0,30.0,68.33,2.0499
8,71,0,0,4.0,4.0,35.0,214.29,7.50015
3,47,0,0,3.0,3.0,52.0,53.85,2.8002000000000002
3,47,3,0,6.0,6.0,60.0,150.0,9.0
2,98,0,0,3.0,4.0,45.0,57.78,2.6001
8,131,1,0,5.0,4.0,50.0,240.0,12.0
3,67,1,0,3.0,3.0,43.0,125.58,5.39994
0,68,0,0,2.0,2.0,30.0,96.67,2.9001
6,27,0,0,3.0,4.0,50.0,71.0,3.55
3,124,1,0,6.0,4.0,55.0,83.64,4.6002
8,37,0,0,4.0,4.0,40.0,130.0,5.2
0,104,0,0,4.0,4.0,38.0,115.79,4.4000200000000005
3,52,0,0,5.0,3.0,39.0,58.97,2.29983
8,29,0,0,5.0,5.0,32.0,101.56,3.24992
12,74,1,0,5.0,5.0,86.0,267.44,22.99984
12,65,0,0,6.0,4.0,33.0,112.12,3.69996
2,119,0,0,3.0,2.0,48.0,40.63,1.9502400000000002
8,105,0,0,2.0,2.0,31.0,101.61,3.1499099999999998
6,27,1,0,5.0,4.0,40.0,75.0,3.0
1,72,0,0,5.0,3.0,30.0,90.0,2.7
3,4,0,0,5.0,3.0,30.0,83.33,2.4999000000000002
10,18,1,0,4.0,4.0,50.0,110.0,5.5
3,67,1,0,5.0,8.0,58.0,127.59,7.40022
4,126,3,0,6.0,6.0,40.0,100.0,4.0
8,13,0,0,5.0,3.0,40.0,172.5,6.9
3,47,0,0,5.0,4.0,55.0,79.09,4.34995
3,67,0,0,1.0,2.0,45.0,20.0,0.9
0,57,0,0,5.0,4.0,37.0,208.11,7.70007
10,18,1,0,5.0,6.0,50.0,100.0,5.0
8,59,0,0,4.0,4.0,75.0,109.33,8.19975
8,40,0,0,4.0,4.0,43.0,95.35,4.10005
3,47,0,0,4.0,4.0,44.0,80.68,3.54992
8,13,0,0,6.0,4.0,34.0,102.94,3.49996
0,0,0,0,5.0,5.0,36.0,83.33,2.99988
12,156,0,0,4.0,5.0,42.0,154.76,6.49992
1,1,1,0,6.0,6.0,60.0,150.0,9.0
1,72,0,0,1.0,1.0,42.0,73.81,3.1000199999999998
12,65,0,0,6.0,4.0,30.0,123.33,3.6999
3,124,0,0,5.0,3.0,25.0,600.0,15.0
10,36,0,0,7.0,10.0,70.0,108.57,7.5999
3,47,0,0,4.0,3.0,22.0,79.55,1.7501
10,36,0,0,4.0,4.0,62.0,83.87,5.199940000000001
8,13,0,0,6.0,4.0,34.0,102.94,3.49996
3,47,0,0,1.0,1.0,40.0,61.25,2.45
1,1,0,0,5.0,3.0,38.0,78.95,3.0000999999999998
9,60,0,0,4.0,4.0,70.0,207.14,14.499799999999999
12,101,0,0,4.0,4.0,60.0,66.67,4.0002
0,22,0,0,5.0,7.0,44.0,86.82,3.82008
9,62,0,0,3.0,3.0,32.0,89.06,2.84992
2,3,0,0,4.0,3.0,35.0,75.71,2.64985
13,187,0,0,3.0,3.0,44.0,40.91,1.8000399999999999
3,67,0,0,4.0,3.0,23.0,76.09,1.7500700000000002
10,36,0,0,5.0,4.0,40.0,85.0,3.4
3,38,0,0,4.0,4.0,40.0,62.5,2.5
6,33,0,0,2.0,4.0,55.0,84.55,4.65025
10,70,0,0,5.0,3.0,26.0,101.92,2.6499200000000003
8,59,0,0,4.0,4.0,70.0,107.14,7.4998000000000005
2,3,0,0,4.0,3.0,30.0,78.33,2.3499
1,25,0,2,5.0,3.0,40.0,92.5,3.7
4,28,0,0,5.0,4.0,50.0,88.0,4.4
10,18,0,0,5.0,3.0,35.0,91.43,3.20005
0,68,0,0,4.0,4.0,56.0,137.5,7.7
3,9,0,0,5.0,3.0,55.0,112.73,6.200150000000001
10,61,0,0,4.0,5.0,37.0,72.97,2.69989
6,99,0,0,4.0,4.0,43.0,87.21,3.7500299999999998
3,47,0,0,3.0,3.0,40.0,65.0,2.6
1,1,0,0,5.0,3.0,48.0,154.17,7.40016
2,10,1,0,5.0,6.0,150.0,100.0,15.0
4,44,0,0,5.0,4.0,40.0,108.75,4.35
12,129,0,0,4.0,5.0,30.0,103.33,3.0999
3,90,0,0,5.0,3.0,30.0,106.67,3.2001
8,59,0,0,5.0,5.0,61.0,113.11,6.89971
8,97,0,0,2.0,2.0,45.0,43.33,1.9498499999999999
10,92,0,0,4.0,4.0,34.0,67.65,2.3001000000000005
8,37,1,0,3.0,3.0,30.0,83.33,2.4999000000000002
13,81,0,0,3.0,3.0,30.0,54.33,1.6299
3,9,0,0,5.0,4.0,37.0,75.68,2.8001600000000004
2,3,0,0,4.0,4.0,45.0,75.56,3.4002000000000003
9,153,0,0,4.0,4.0,54.0,62.96,3.39984
1,1,0,2,5.0,4.0,32.0,96.88,3.10016
4,44,0,0,5.0,3.0,35.0,62.29,2.1801500000000003
10,51,0,0,2.0,2.0,42.0,69.05,2.9001
10,18,3,0,4.0,3.0,42.0,85.71,3.59982
3,23,0,0,5.0,4.0,35.0,100.0,3.5
9,26,0,0,5.0,2.0,31.0,106.45,3.2999500000000004
3,64,0,0,5.0,3.0,54.0,43.52,2.35008
0,107,0,0,5.0,6.0,34.0,138.24,4.7001599999999994
12,129,0,0,5.0,3.0,35.0,88.57,3.0999499999999998
4,5,1,0,6.0,10.0,142.0,116.9,16.5998
10,69,1,0,5.0,4.0,40.0,95.0,3.8
1,111,0,2,5.0,4.0,46.0,91.3,4.1998
9,62,0,0,4.0,3.0,35.0,77.14,2.6999
10,18,0,0,5.0,3.0,30.0,85.0,2.55
0,107,0,0,5.0,6.0,34.0,108.82,3.69988
14,103,0,0,3.0,3.0,40.0,32.5,1.3
2,95,0,0,3.0,3.0,42.0,32.86,1.3801199999999998
1,72,0,0,5.0,3.0,33.0,124.24,4.09992
8,131,0,0,2.0,2.0,34.0,70.59,2.40006
9,153,0,0,4.0,6.0,100.0,168.0,16.8
0,104,0,0,5.0,6.0,40.0,103.75,4.15
0,107,0,0,4.0,3.0,45.0,133.33,5.99985
12,74,1,0,5.0,4.0,329.0,63.83,21.00007
3,4,0,0,5.0,4.0,71.0,88.73,6.29983
0,57,0,0,5.0,3.0,32.0,90.63,2.90016
9,15,0,0,3.0,2.0,22.0,86.36,1.89992
3,23,1,0,3.0,3.0,56.0,108.93,6.10008
1,1,0,2,5.0,4.0,45.0,77.78,3.5000999999999998
1,1,1,0,5.0,4.0,48.0,154.17,7.40016
8,37,0,0,4.0,4.0,42.0,90.48,3.8001600000000004
10,70,0,0,4.0,4.0,45.0,66.67,3.00015
9,62,0,0,4.0,4.0,34.0,85.29,2.8998600000000003
1,46,0,2,5.0,3.0,35.0,91.43,3.20005
3,23,1,0,4.0,4.0,46.0,126.09,5.800140000000001
7,147,1,0,6.0,4.0,53.0,85.85,4.55005
2,10,0,0,2.0,2.0,30.0,48.33,1.4499
8,29,0,2,5.0,5.0,32.0,96.88,3.10016
4,45,0,0,3.0,3.0,60.0,60.0,3.6
3,47,0,0,5.0,3.0,26.0,82.69,2.14994
3,124,1,0,4.0,4.0,220.0,103.64,22.8008
6,33,0,0,3.0,3.0,76.0,94.74,7.20024
8,97,0,0,5.0,4.0,70.0,78.57,5.499899999999999
7,14,0,0,1.0,2.0,36.0,38.89,1.40004
0,57,0,0,4.0,4.0,40.0,130.0,5.2
1,1,0,0,4.0,2.0,20.0,100.0,2.0
2,93,0,0,4.0,4.0,34.0,47.06,1.60004
3,4,0,0,5.0,4.0,54.0,68.52,3.70008
2,78,0,0,3.0,2.0,77.0,31.82,2.4501399999999998
8,97,0,0,4.0,3.0,30.0,83.33,2.4999000000000002
12,129,0,0,5.0,3.0,35.0,131.43,4.60005
12,125,0,0,4.0,4.0,60.0,66.67,4.0002
2,3,1,0,4.0,3.0,35.0,78.57,2.7499499999999997
1,72,0,0,4.0,4.0,40.0,90.0,3.6
3,116,1,0,5.0,3.0,35.0,77.14,2.6999
1,76,0,0,5.0,3.0,34.0,91.18,3.1001200000000004
10,18,0,0,6.0,4.0,35.0,100.0,3.5
1,87,1,0,5.0,2.0,30.0,420.0,12.6
7,143,0,0,4.0,4.0,38.0,61.84,2.34992
3,52,1,0,6.0,6.0,70.0,160.0,11.2
9,26,0,0,4.0,4.0,70.0,89.29,6.2503
2,78,0,0,4.0,3.0,43.0,48.84,2.1001200000000004
10,69,1,0,6.0,4.0,60.0,325.0,19.5
10,18,0,0,6.0,4.0,36.0,136.11,4.899960000000001
9,118,0,0,4.0,5.0,40.0,82.5,3.3
3,4,1,1,4.0,2.0,33.0,60.61,2.00013
8,13,0,2,5.0,3.0,32.0,106.25,3.4
10,61,1,0,4.0,5.0,50.0,108.0,5.4
6,33,1,0,3.0,3.0,76.0,94.74,7.20024
4,7,0,0,5.0,3.0,38.0,103.95,3.9501
2,10,2,0,4.0,4.0,162.0,55.56,9.000720000000001
7,14,0,0,3.0,4.0,72.0,33.33,2.3997599999999997
2,10,0,0,2.0,2.0,30.0,48.33,1.4499
10,92,0,0,6.0,5.0,40.0,132.5,5.3
13,141,0,0,3.0,3.0,35.0,36.0,1.26
8,13,0,2,5.0,5.0,39.0,100.0,3.9
10,18,0,0,4.0,4.0,30.0,94.33,2.8299000000000003
10,34,0,0,5.0,2.0,23.0,121.74,2.80002
